drug1,drug2,degree
马来酸美西麦角,佐米曲坦,7
马来酸美西麦角,舒马曲坦,7
马来酸美西麦角,夫罗曲坦,7
马来酸美西麦角,那拉曲坦,7
马来酸美西麦角,依曲康唑,7
马来酸美西麦角,氟康唑,7
马来酸美西麦角,伏立康唑,7
马来酸美西麦角,泊沙康唑,7
马来酸美西麦角,氟西汀,7
马来酸美西麦角,依发韦仑,7
马来酸美西麦角,利托那韦,7
马来酸美西麦角,阿扎那韦,7
马来酸噻吗洛尔,奎尼丁,4
马来酸噻吗洛尔,可乐定,4
马来酸噻吗洛尔,洋地黄,0
马来酸噻吗洛尔,地尔硫革,0
马来酸噻吗洛尔,维拉帕米,0
马普替林,华法林,4
马普替林,双香豆素,4
马普替林,茴茚二酮,4
马普替林,甲状腺素,6
马普替林,胍乙啶,3
马普替林,可乐定,3
马普替林,乙醇,3
麦白霉素,茶碱,3
麦迪霉素,茶碱,7
麦角胺,阿莫曲坦,7
麦角胺,佐米曲坦,7
麦角胺,舒马曲坦,7
麦角胺,夫罗曲坦,7
麦角胺,那拉曲坦,7
麦角胺,依曲康唑,7
麦角胺,氟康唑,7
麦角胺,伏立康唑,7
麦角胺,泊沙康唑,7
麦角胺,氟西汀,7
麦角胺,依发韦仑,7
麦角胺,利托那韦,7
麦角胺,阿扎那韦,7
麦角胺,多巴胺,7
麦角胺,葡萄柚汁,7
毛花苷丙,可卡因,4
毛花苷丙,泮库溴胺,4
毛花苷丙,萝芙木碱,4
毛花苷丙,琥珀胆碱,4
毛花苷丙,地尔硫革,7
毛花苷丙,胺碘酮,7
毛花苷丙,依酚氯胺,4
毛花苷丙,吲哚美辛,4
毛花苷丙,红霉素,7
毛花苷丙,两性霉素B,6
毛花苷丙,依他尼酸,6
毛花苷丙,三硅酸镁,4
毛花苷丙,白陶土,4
毛花苷丙,果胶,4
毛花苷丙,考来烯胺,4
毛花苷丙,柳氮磺吡啶,4
毛花苷丙,新霉素,4
毛花苷丙,对氨水杨酸,4
毛花苷丙,奎尼丁,7
毛花苷丙,螺内酯,3
毛花苷丙,肝素,4
毛花苷丙,硫酸镁,4
毛花苷丙,甲氧氯普胺,4
毛花苷丙,普鲁本辛,0
毛花苷丙,维拉帕米,7
美罗培南,丙磺舒,4
美罗培南,丙戊酸,3
美洛西林,庆大霉素,5
美洛西林,妥布霉素,5
美洛西林,头孢西丁,4
美洛西林,肝素,7
美洛西林,香豆素,7
美洛西林,茚满二酮,7
美洛西林,丙磺舒,3
美沙拉秦,螺内酯,3
美沙拉秦,呋塞米,3
美沙拉秦,丙磺舒,3
美沙拉秦,苯磺唑酮,3
美沙拉秦,利福平,3
美沙拉秦,甲氨蝶呤,6
美沙拉秦,硫唑嘌呤,6
美沙拉秦,巯嘌呤,4
美沙唑仑,乙醇,3
美司钠,红霉素,5
美司钠,四环素,5
美司钠,氨茶碱,5
美西林,氨苄西林,0
美西林,哌拉西林,0
美西林,头孢唑林,0
美西林,头孢孟多,0
美西林,头孢西丁,0
美西林,丙磺舒,3
门冬氨酸钾镁,铁盐,3
门冬氨酸钾镁,氟化钠,3
门冬氨酸钾镁,吗啡,5
门冬氨酸钾镁,异烟肼,5
门冬酰胺酶,泼尼松,5
门冬酰胺酶,促皮质素,5
门冬酰胺酶,长春新碱,5
门冬酰胺酶,胰岛素,3
门冬酰胺酶,硫唑嘌呤,3
门冬酰胺酶,苯丁酸氮芥,3
门冬酰胺酶,环磷酰胺,3
门冬酰胺酶,环孢素,3
门冬酰胺酶,巯嘌呤,3
门冬酰胺酶,甲氨蝶呤,3
孟鲁司特钠,特非那定,5
孟鲁司特钠,阿司咪唑,5
孟鲁司特钠,西沙必利,5
孟鲁司特钠,咪哒唑仑,5
孟鲁司特钠,三唑仑,5
孟鲁司特钠,沙奎那韦,5
孟鲁司特钠,依非韦伦,3
孟鲁司特钠,茚地那韦,3
孟鲁司特钠,克拉霉素,3
咪达普利,螺内酯,4
咪达普利,氨苯蝶啶,4
咪达普利,阿米洛利,4
咪唑斯汀,醋竹桃霉素,6
咪唑斯汀,克拉霉素,6
咪唑斯汀,交沙霉素,6
咪唑斯汀,西咪替丁,7
咪唑斯汀,环孢素,7
咪唑斯汀,硝苯地平,7
米多君,双氢麦角胺,7
米多君,肾上腺素,0
米多君,去氧肾上腺素,0
米多君,伪麻黄碱,0
米卡芬净,硝苯地平,3
米卡芬净,西罗莫司,3
米力农,丙吡胺,4
米力农,呋塞米,7
依诺沙星,铝,5
米特福辛,顺铂,3
莫达非尼,氯丙嗪,3
莫达非尼,地西泮,3
莫达非尼,奥美拉唑,3
莫达非尼,兰索拉唑,3
莫达非尼,苯妥英,3
莫达非尼,普萘洛尔,3
莫达非尼,华法林,3
莫沙必利,溴化丁基东莨菪碱,5
奈非那韦,阿司咪唑,6
奈非那韦,特非那定,6
奈非那韦,利福平,6
奈非那韦,咪达唑仑,6
奈非那韦,三唑仑,6
奈非那韦,西沙比利,6
奈达铂,盐酸万古霉素,4
奈西立肽,肝素,6
奈西立肽,胰岛素,6
奈西立肽,依他尼酸钠,6
奈西立肽,布美他尼,6
奈西立肽,依那普利拉,6
奈西立肽,肼屈嗪,6
奈西立肽,呋塞米,6
萘啶酸,华法林,0
萘啶酸,呋喃妥因,6
萘啶酸,环孢素,3
萘啶酸,美法仑,6
萘啶酸,咖啡因,3
萘夫西林钠,去甲肾上腺素,7
萘夫西林钠,间羟胺,7
萘夫西林钠,苯巴比妥,7
萘夫西林钠,维生素B族,7
萘夫西林钠,维生素C,7
萘夫西林钠,丙磺舒,4
奈莫必利,乙醇,3
萘夫西林钠,阿司匹林,3
奈替米星,万古霉素,5
奈替米星,多黏菌素,5
尼可地尔,西地那非,6
尿促卵泡素,枸橼酸克罗米芬,0
尿激酶,阿司匹林,4
尿激酶,吲哚美辛,4
尿激酶,保太松,4
牛磺酸,脂溶性维生素,0
帕尼培南,丙戊酸钠,3
尿激酶,肝素,3
帕瑞昔布,ACEI,4
帕瑞昔布,环孢素,4
帕瑞昔布,他克莫司,4
帕瑞昔布,氟康唑,3
帕瑞昔布,氟卡尼,4
帕瑞昔布,普罗帕酮,4
帕瑞昔布,美托洛尔,4
帕瑞昔布,苯妥英,4
帕瑞昔布,地西泮,4
帕瑞昔布,丙咪嗪,4
哌拉西林钠,庆大霉素,5
哌拉西林钠,妥布霉素,5
哌拉西林钠,头孢西丁,4
哌拉西林钠,肝素,7
哌拉西林钠,香豆素,7
哌拉西林钠,茚满二酮,7
哌拉西林钠,丙磺舒,3
哌仑西平,普鲁卡因胺,4
哌仑西平,西沙必利,4
哌仑西平,乙醇,3
哌仑西平,咖啡因,3
哌仑西平,咖啡,4
哌替啶,异丙嗪,3
哌替啶,纳洛酮,3
哌替啶,尼可刹米,3
哌替啶,烯丙吗啡,3
哌替啶,双香豆素,4
哌替啶,茚满二酮,4
哌替啶,氨茶碱,4
哌替啶,肝素钠,4
哌替啶,碳酸氢钠,4
哌替啶,苯妥英钠,4
哌替啶,磺胺嘧啶,4
哌替啶,磺胺甲曙唑,4
哌替啶,甲氧西林,4
泮库溴铵,乙醚,0
泮库溴铵,硫喷妥钠,0
泮库溴铵,氯胺酮,0
泮库溴铵,芬太尼,0
泮库溴铵,甲苄咪唑,0
泮库溴铵,安氟醚,0
泮库溴铵,异氟醚,0
泮库溴铵,珀酰胆碱,3
泮库溴铵,维生素Bi,3
泮库溴铵,奎尼丁,3
泮库溴铵,鱼精蛋白,3
泮库溴铵,苯妥英,3
泮库溴铵,咪唑安定,3
泮库溴铵,甲硝唑,3
泮库溴铵,镁盐,3
泮库溴铵,新斯的明,4
泮库溴铵,依酚氯铵,4
泮库溴铵,吡啶斯的明,4
泮库溴铵,去甲肾上腺素,4
泮库溴铵,硫唑嘌呤,4
泮库溴铵,茶碱,4
泮库溴铵,氯化钾,4
泮库溴铵,氯化钙,4
泮库溴铵,六甲铵,3
泡非美钠,甲氨蝶呤,5
泡非美钠,灰黄霉素,5
泡非美钠,甲基补骨酯,5
培哚普利叔丁胺盐,氨苯蝶啶,7
培哚普利叔丁胺盐,雌二醇,7
培哚普利叔丁胺盐,氮芥,7
培哚普利叔丁胺盐,水杨酸,3
培哚普利叔丁胺盐,巴氯芬,4
培洛霉素,顺铂,6
培美曲塞二钠,维生素,4
培美曲塞二钠,阿司匹林,3
培美曲塞二钠,布洛芬,3
喷布洛尔,呋塞米,0
喷布洛尔,利血平,3
喷布洛尔,胰岛素,4
喷他佐辛,环孢素,3
喷他佐辛,金刚烷胺,4
喷他佐辛,溴隐亭,4
喷他佐辛,左旋多巴,4
喷他佐辛,利多卡因,4
喷他佐辛,亚硝酸盐,4
喷他佐辛,普鲁卡因酰胺,4
喷他佐辛,奎尼丁,4
喷他佐辛,西布曲明,4
匹美西林,丙磺舒,3
匹维溴铵,氯化钡,3
匹维溴铵,乙酰胆碱,3
匹维溴铵,去甲肾上腺素,3
匹维溴铵,卡巴胆碱,3
扑米酮,洋地黄,3
扑米酮,地高辛,3
扑米酮,盐酸多西环素,3
扑米酮,垂体后叶素,4
扑米酮,卡马西平,3
扑米酮,丙戊酸钠,6
扑米酮,苯妥英钠,3
扑米酮,乙醇,3
扑米酮,维生素B12,3
扑米酮,维生素C,3
扑米酮,维生素D,3
扑米酮,苯巴比妥,5
葡萄糖酸钙,四环素,4
葡萄糖酸钙,维生素D,0
葡萄糖酸钙,枸橼酸盐,7
葡萄糖酸钙,可溶性碳酸盐,7
葡萄糖酸钙,磷酸盐,7
葡萄糖酸钙,硫酸盐,7
葡萄糖酸钙,乙醇,3
葡萄糖酸钙,咖啡因,3
葡萄糖酸钙,大量吸烟,3
葡萄糖酸锌,青霉胺,3
葡萄糖酸锌,铝盐,7
葡萄糖酸锌,钙盐,7
葡萄糖酸锌,锶盐,7
葡萄糖酸锌,碳酸盐,7
葡萄糖酸锌,牛奶,6
葡萄糖酸亚铁,碳酸氢钠,3
葡萄糖酸亚铁,西咪替丁,4
葡萄糖酸亚铁,去铁胺,4
葡萄糖酸亚铁,二巯丙醇,4
葡萄糖酸亚铁,胰酶,4
葡萄糖酸亚铁,胰脂肪酶,4
葡萄糖酸亚铁,维生素C,0
葡萄糖酸亚铁,左旋多巴,4
葡萄糖酸亚铁,卡比多巴,4
葡萄糖酸亚铁,甲基多巴,4
葡萄糖酸依诺沙星,环孢素,3
葡萄糖酸依诺沙星,华法林,5
葡萄糖酸依诺沙星,丙磺舒,6
葡萄糖酸依诺沙星,芬布芬,6
葡萄糖酸依诺沙星,咖啡因,6
普拉克索,西咪替丁,3
普拉克索,金刚烷胺,3
普卢利沙星,芬布芬,7
普卢利沙星,氟联苯丙氨酸,7
普卢利沙星,茶碱,3
普卢利沙星,氨基茶碱,3
左氧氟沙星,铝,5
普鲁卡因,碳酸氢钠,7
普鲁卡因,氨茶碱,7
普鲁卡因,硫酸镁,7
普鲁卡因,肝素钠,7
普鲁卡因,硝普钠,7
普鲁卡因,甘露醇,7
普鲁卡因,甲硫酸新斯的明,7
普鲁卡因,氢化可的松,7
普鲁卡因,地塞米松,7
普鲁卡因青霉素,丙磺舒,4
普鲁卡因青霉素,阿司匹林,4
普鲁卡因青霉素,吲哚美辛,4
普鲁卡因青霉素,保泰松,4
普鲁卡因青霉素,华法林,0
普罗吩胺,格帕沙星,6
普罗吩胺,司帕沙星,6
普罗吩胺,加替沙星,6
普罗吩胺,莫西沙星,6
普罗吩胺,喷他脒,6
普罗吩胺,奥曲肽,6
普罗吩胺,伊布利特,6
普罗吩胺,伊拉地平,6
普罗吩胺,曲马多,3
普罗吩胺,甲泛葡胺,4
普瑞巴林,乙醇,0
普瑞巴林,劳拉西泮,0
普瑞巴林,羟考酮,4
齐拉西酮,左旋多巴胺,4
前列地尔,棉酚,3
前列地尔,阿司匹林,5
羟基脲,秋水仙碱,3
羟基脲,丙磺舒,3
羟基脲,氟尿嘧啶,4
羟基脲,别嘌呤醇,0
羟嗪,氯胺酮,4
青蒿素,甲氧苄啶,3
青蒿素,伯氨喹,0
青霉素,氯霉素,4
青霉素,红霉素,4
青霉素,丙磺舒,3
青霉素,阿司匹林,3
青霉素,吲哚美辛,3
青霉素,保泰松,3
青霉素,华法林,0
青霉素,头孢噻吩,4
青霉素,林可霉素,4
青霉素,四环素,4
青霉素,万古霉素,4
青霉素,琥乙红霉素,4
青霉素,两性霉素B,4
青霉素,去甲肾上腺素,4
青霉素,间羟胺,4
青霉素,苯妥英钠,4
青霉素,盐酸羟嗪,4
青霉素,丙氯拉嗪,4
青霉素,异丙嗪,4
青霉素,维生素B族,4
青霉素,维生素C族,4
青霉素,铜,7
青霉素,锌,7
青霉素,汞,7
青霉素V钾,丙磺舒,6
青霉素V钾,阿司匹林,6
青霉素V钾,吲哚美辛,6
青霉素V钾,保泰松,6
青霉素V钾,别嘌醇,5
青霉素V钾,氯霉素,7
青霉素V钾,红霉素,7
青霉素V钾,华法林,0
青霉素V钾,克拉维酸,0
氢化可的松,对乙酰氨基酚,6
氢化可的松,阿托品,4
氢化可的松,强心苷,6
氢化可的松,麻黄碱,0
氢化可的松,异烟肼,3
氢化可的松,美西律,3
氢化可的松,水杨酸盐,3
氢化可的松,两性霉素B,3
氢氯吡格雷,萘普生,4
氢溴酸右美沙芬,乙醇,3
巯嘌呤,别嘌呤,6
曲美布汀,普鲁卡因胺,6
曲美布汀,西沙必利,4
曲美布汀,纳洛酮,4
曲美他嗪,地尔硫革,0
曲妥珠单抗,紫杉醇,3
曲妥珠单抗,顺铂,3
曲妥珠单抗,多柔比星,3
曲妥珠单抗,表柔比星,3
曲妥珠单抗,环磷酰胺,3
去甲肾上腺素,麦角新碱,7
去甲肾上腺素,缩官素,7
去甲肾上腺素,妥拉唑林,6
去甲万古霉素,考来烯胺,4
去氯羟嗪,麻黄碱,0
去氯羟嗪,氨茶碱,0
去氯羟嗪,酒精,3
去羟肌苷,伊曲康唑,3
去羟肌苷,茚地那韦,4
去羟肌苷,司坦夫定,6
去羟肌苷,利巴韦林,6
去铁胺,甲哌氯丙嗪,4
去铁胺,维生素C,3
去铁胺,67 Ga,4
去氧氟尿苷,索立夫定,6
去氧肾上腺素,麦角新碱,7
去氧肾上腺素,缩官素,7
去氧肾上腺素,妥拉唑林,6
去氧肾上腺素,胍乙啶,3
去氧孕烯,利福平,3
去氧孕烯,苯妥英钠,3
去乙酰毛花苷,两性霉素B,6
去乙酰毛花苷,依他尼酸,6
去乙酰毛花苷,三硅酸镁,3
去乙酰毛花苷,白陶土,3
去乙酰毛花苷,果胶,3
去乙酰毛花苷,考来烯胺,3
去乙酰毛花苷,柳氮磺吡啶,3
去乙酰毛花苷,新霉素,3
去乙酰毛花苷,对氨水杨酸,3
去乙酰毛花苷,可卡因,4
去乙酰毛花苷,泮库溴铵,4
去乙酰毛花苷,萝芙木碱,4
去乙酰毛花苷,琥珀胆碱,4
去乙酰毛花苷,奎尼丁,3
去乙酰毛花苷,维拉帕米,7
去乙酰毛花苷,地尔硫革,7
去乙酰毛花苷,胺碘酮,7
去乙酰毛花苷,依酚氯胺,3
去乙酰毛花苷,吲哚美辛,3
去乙酰毛花苷,红霉素,4
去乙酰毛花苷,甲氧氯普胺,4
去乙酰毛花苷,肝素,4
去乙酰毛花苷,螺内酯,3
全反式维甲酸,西咪替丁,6
全反式维甲酸,环孢素,6
全反式维甲酸,地尔硫革,6
全反式维甲酸,维拉帕米,6
全反式维甲酸,酮康唑,6
炔雌醇,维生素C,4
炔雌醚,巴比妥,2
炔雌醚,苯乙酰盐,2
炔雌醚,利福平,2
炔雌醚,胰岛素,2
炔诺酮,利福平,3
炔诺酮,氯霉素,3
炔诺酮,氨苄西林,3
炔诺酮,苯巴比妥,3
炔诺酮,苯妥英钠,3
炔诺酮,扑米酮,3
炔诺酮,甲丙氨酯,3
炔诺酮,氯氮革,3
炔诺酮,对乙酰氨基酚,3
柔红霉素,多柔比星,4
柔红霉素,阿糖胞苷,1
柔红霉素,甲氨蝶呤,1
柔红霉素,环磷酰胺,1
鞣酸蛋白,胰酶,6
鞣酸蛋白,胃蛋白酶,6
鞣酸蛋白,乳酶生,6
鞣酸苦参碱,胰酶,6
鞣酸苦参碱,胃酶,6
鞣酸苦参碱,乳酶生,6
鞣酸小檗碱,胰酶,6
鞣酸小檗碱,胃蛋白酶,6
鞣酸小檗碱,乳酶生,6
乳酶生,抗生素,3
乳酶生,鞣酸,3
乳酶生,活性炭,3
乳酸钙,洋地黄,6
乳酸钙,苯妥英钠,4
乳酸钙,维生素D,2
呲哌酸,铝,5
乳酸钙,咖啡因,3
乳酸钙,大量吸烟,3
乳酸环丙沙星,环孢素,3
乳酸菌素,鞣酸,5
乳酸菌素,药用炭,5
乳酸环丙沙星,丙磺舒,6
甲磺酸培氟沙星,铝,5
乳酸依沙吖啶,苯酚,1
乳酸钠,新生霉素钠,7
乳酸钠,盐酸四环素,7
乳酸钠,磺胺嘧啶钠,7
乳酸环丙沙星,华法林,0
乳糖酸,钙离子,4
乳酸环丙沙星,咖啡因,6
乳糖酸红霉素,氯霉素,5
乳糖酸红霉素,卡马西平,6
乳糖酸红霉素,丙戊酸,6
乳糖酸红霉素,阿芬太尼,3
乳糖酸红霉素,阿司咪唑,6
乳糖酸红霉素,特非那定,6
乳糖酸红霉素,环孢素,6
乳糖酸红霉素,洛伐他丁,5
乳糖酸红霉素,地高辛,6
乳糖酸红霉素,西咪替丁,4
乳糖酸红霉素,麦角胺,4
乳糖酸红霉素,华法林,5
乳糖酸红霉素,茶碱,6
乳糖酸红霉素,咪达唑仑,4
乳糖酸红霉素,氯氮平,4
乳糖酸红霉素,丙吡胺,4
乳糖酸红霉素,他克莫司,4
瑞舒伐他汀钙,红霉素,3
瑞舒伐他汀钙,环孢素,3
瑞舒伐他汀钙,华法林,2
瑞舒伐他汀钙,地高辛,3
瑞舒伐他汀钙,吉非贝齐,3
塞克硝唑,华法林,3
塞克硝唑,乙醇,5
塞克硝唑,双硫仑,5
塞曲司特,阿司匹林,3
塞替派,别嘌呤醇,4
塞替派,琥珀胆碱,4
塞替派,尿激酶,0
塞替派,放疗,3
噻苯唑,氨茶碱,3
噻洛芬酸,阿司匹林,5
噻奈普汀钠,水杨酸,3
赛庚啶,缬草,0
赛庚啶,舒托必利,4
赛庚啶,吗啡,3
赛庚啶,乙醇,0
三硅酸镁,地高辛,3
三硅酸镁,异烟肼,4
三硅酸镁,左旋多巴,0
色甘酸钠,阿司匹林,0
沙利度胶,地塞米松,6
山茛菪碱,甲氧氯普胺,3
山茛菪碱,多潘立酮,3
山茛菪碱,维生素B2,4
山茛菪碱,洋金花,0
山茛菪碱,哌替啶,0
山茛菪碱,生脉散,4
山茛菪碱,戊四硝酯,4
山茛菪碱,硝酸异山梨酯,4
山茛菪碱,去甲肾上腺素,4
山茛菪碱,毛果芸香碱,3
山梨醇,洋地黄,6
肾上腺素,麦角胺,7
肾上腺素,麦角新碱,7
肾上腺素,缩宫素,7
肾上腺素,胍乙啶,4
生长激素释放抑制激素,环己巴比妥,4
生长激素释放抑制激素,戊烯四唑,6
十一酸睾酮,适量蛋白质,4
十一酸睾酮,糖,4
十一酸睾酮,维生素,4
舒巴坦钠,丙磺舒,6
舒巴坦钠,阿司匹林,6
舒巴坦钠,吲哚美辛,6
舒巴坦钠,保泰松,6
双八面体蒙脱石,吐根,4
双八面体蒙脱石,红霉素,4
双醋瑞因,氢氧化镁,5
双醋瑞因,氢氧化铝,5
双碘喹啉,依米丁,0
双碘喹啉,甲硝唑,0
双碘喹啉,抗生素,4
双肼屈嗪,二氮嗪,0
双氯非那胺,苯丙胺,4
双氯非那胺,阿托品,4
双氯非那胺,奎尼丁,4
双氯非那胺,苯巴比妥,4
双氯非那胺,卡马西平,4
双氯非那胺,苯妥英,4
双氯非那胺,洋地黄苷,6
双氯非那胺,甘露醇,2
双氯非那胺,尿素,2
双水杨酯,肝素钠,3
双水杨酯,华法林钠,3
双水杨酯,甲氨喋呤,3
双香豆素,保泰松,3
双香豆素,羟基保泰松,3
双香豆素,n引哚美辛,3
双香豆素,对氨基水杨酸,3
双香豆素,甲灭酸,3
双香豆素,氯苯丁酯,3
双香豆素,水合氯醛,3
双香豆素,奎宁,3
双香豆素,奎尼丁,3
双香豆素,氯霉素,3
双香豆素,甲磺丁脲,3
双香豆素,安妥明,3
双香豆素,考来烯胺,3
双香豆素,灰黄霉素,3
双香豆素,苯巴比妥,3
双香豆素,苯妥英钠,3
双香豆素,利福平,3
双香豆素,维生素K,3
双香豆素,别嘌醇,7
水合氯醛,可乐定,3
水合氯醛,硫酸镁,3
水合氯醛,呋塞米,4
水杨酸钠,双香豆素,4
水杨酸钠,甲氨蝶呤,6
水杨酸钠,呋塞米,6
水杨酸钠,甲磺丁脲,3
顺苯磺酸阿曲库铵,异氟烷,0
顺苯磺酸阿曲库铵,氟烷,0
顺苯磺酸阿曲库铵,多黏菌素,0
顺苯磺酸阿曲库铵,壮观霉素,0
顺苯磺酸阿曲库铵,四环素,0
顺苯磺酸阿曲库铵,林可霉素,0
顺苯磺酸阿曲库铵,克林霉素,0
顺苯磺酸阿曲库铵,利诺卡因,0
顺苯磺酸阿曲库铵,普鲁卡因胺,0
顺苯磺酸阿曲库铵,甘露醇,0
顺苯磺酸阿曲库铵,乙酰唑胺,0
顺苯磺酸阿曲库铵,镁盐,0
顺苯磺酸阿曲库铵,六甲季铵,0
顺铂,氯霉素,6
顺铂,呋喃苯胺酸,6
顺铂,利尿酸钠,6
顺苯磺酸阿曲库铵,各种抗生素,3
顺苯磺酸阿曲库铵,奎尼丁,3
顺苯磺酸阿曲库铵,氯喹,3
顺苯磺酸阿曲库铵,D-青霉胺,3
顺苯磺酸阿曲库铵,咪噻吩,3
顺苯磺酸阿曲库铵,氯丙嗪,3
顺苯磺酸阿曲库铵,苯妥英,3
顺苯磺酸阿曲库铵,锂盐,3
顺铂,两性霉素B,6
顺铂,博来霉素,6
顺铂,头孢噻吩,6
顺铂,甲氨蝶呤,6
顺铂,秋水仙碱,4
顺铂,丙磺舒,4
顺铂,磺吡酮,4
司可巴比妥钠,土霉素,3
司可巴比妥钠,环磷酰胺,3
司可巴比妥钠,奎尼丁,3
司可巴比妥钠,氟哌丁醇,4
司帕沙星,联苯丁酮酸,4
司帕沙星,茶碱,3
司帕沙星,咖啡因,3
司帕沙星,华法林,3
司帕沙星,西咪替丁,3
司可巴比妥钠,乙醇,0
司帕沙星,地高辛,1
司帕沙星,丙磺舒,1
司帕沙星,阿司咪唑,5
司帕沙星,特非那定,5
司帕沙星,西沙必利,5
司帕沙星,红霉素,5
司帕沙星,喷他脒,5
司帕沙星,丙吡胺,5
司帕沙星,胺碘酮,5
洛美沙星,铝,5
司帕沙星,镁,3
司帕沙星,硫糖铝,3
司他夫定,齐多夫定,7
普卢利沙星,铝,2
司帕沙星,铁,4
司他夫定,利巴韦林,6
司他夫定,去羟肌苷,7
司他夫定,羟基脲,7
丝裂霉素,多柔比星,6
四环素,钙,7
四环素,镁,7
四环素,呋塞米,4
四环素,考来烯胺,4
四环素,考来替泊,4
四环素,地高辛,7
索布佐山,丝裂霉素,3
索布佐山,阿霉素,3
索布佐山,氯氨铂,3
索布佐山,环磷酰胺,3
索布佐山,阿糖胞苷,3
索布佐山,氟尿嘧啶,4
索布佐山,6-巯基嘌呤,4
索布佐山,6-硫鸟嘌呤,4
他扎罗汀,四环素,4
泰利霉素,卡马西平,3
泰利霉素,环孢素,3
泰利霉素,他克莫司,3
泰利霉素,西罗莫司,3
泰利霉素,苯妥英钠,3
泰利霉素,咪达唑仑,3
泰利霉素,地高辛,3
泰利霉素,茶碱,4
泰利霉素,利福平,5
酞磺胺噻唑,对氨基苯甲酸,3
酞磺胺噻唑,乌洛托品,4
酞磺胺噻唑,磺吡酮,3
酞磺胺噻唑,甲氨蝶呤,6
酞磺胺噻唑,苯妥英钠,6
酞磺胺噻唑,硫喷妥钠,6
坦度螺酮,螺哌隆,0
坦度螺酮,氨氯地平,0
坦度螺酮,硝苯吡啶,0
坦洛新,ACEI,0
碳酸氢钠,苯丙胺,6
碳酸氢钠,奎尼丁,6
碳酸氢钠,乳,4
碳酸氢钠,乳制品,4
碳酸氢钠,左旋多巴,0
碳酸氢钠,麻黄碱,3
碳酸氢钠,乌洛托品,5
特非那定,伊曲康唑,3
特非那定,酮康唑,3
替比夫定,拉米夫定,4
替比夫定,聚乙二醇干扰素a2a,4
氧氟沙星,铝,5
替吉奥,镁离子,5
替卡西林,庆大霉素,5
替卡西林,妥布霉素,5
替卡西林,头孢西丁,4
替卡西林,肝素,7
替卡西林,香豆素,7
替卡西林,茚满二酮,7
替卡西林,丙磺舒,3
替罗非班,阿加曲班,4
替罗非班,阿司匹林,4
替罗非班,维生素A,4
替罗非班,软骨素,4
替罗非班,多昔单抗,4
替罗非班,萃布地尼,4
替罗非班,醋丁洛尔,1
替罗非班,对乙酰氨基酚,1
替罗非班,阿普唑仑,1
替罗非班,氨氯地平,1
替罗非班,卡托普利,1
替罗非班,依那普利,1
替罗非班,地高辛,1
替罗非班,地尔硫革,1
替罗非班,多库酯钠,1
替罗非班,呋塞米,1
替罗非班,格列本脲,1
替罗非班,肝素,1
替罗非班,胰岛素,1
替罗非班,异山梨酯,1
替罗非班,左甲状腺素,1
替罗非班,甲氧氯普胺,1
替罗非班,美托洛尔,1
替罗非班,普萘洛尔,1
替罗非班,阿替洛尔,1
替罗非班,吗啡,1
替罗非班,硝苯地平,1
替罗非班,奥美拉唑,1
替罗非班,雷尼替丁,1
替罗非班,氯化钾,1
替罗非班,辛伐他汀,1
替罗非班,洛伐他汀,1
替罗非班,硫酸铝,1
替罗非班,劳拉西泮,1
替罗非班,奥沙西泮,1
替罗非班,地西泮,1
替罗非班,溴西泮,1
替罗非班,替马西泮,1
替米哌隆,乙醇,6
替米哌隆,肾上腺素,5
替莫唑胺,雷尼替丁,1
替莫唑胺,丙戊酸,3
替尼泊苷,甲苯磺丁脲,6
替尼泊苷,水杨酸钠,6
替尼泊苷,磺胺甲噻二唑,6
替尼泊苷,苯巴比妥,3
替尼泊苷,苯妥英钠,3
替硝唑,华法林,4
替硝唑,苯妥英钠,3
替硝唑,苯巴比妥,3
替硝唑,双硫仑,6
替硝唑,血清氨基转移酶,0
替硝唑,乳酸脱氢酶,0
替硝唑,土霉素,4
铁补充剂,碳酸氢钠,7
替硝唑,乙醇,7
铁补充剂,西咪替丁,4
铁补充剂,去铁胺,4
铁补充剂,二巯丙醇,4
铁补充剂,胰酶,4
铁补充剂,胰脂肪酶,4
铁补充剂,青霉胺,4
铁补充剂,维生素C,2
酮咯酸氨丁三醇；,卡马西平,4
铁补充剂,稀盐酸,0
酮咯酸氨丁三醇；,氟西汀,4
酮咯酸氨丁三醇；,替沃噻吨,4
酮咯酸氨丁三醇；,阿普唑仑,4
酮替芬,酒精,3
头孢丙烯,呋塞米,6
头孢丙烯,依他尼酸,6
头孢丙烯,卡氮芥,6
头孢丙烯,丙磺舒,4
头孢丙烯,克拉维酸,0
头孢丙烯,氯霉素,4
头孢丙烯,乙醇,7
头孢泊肟酯,丙磺舒,3
头孢泊肟酯,乙醇,7
头孢布烯,万古霉素,6
头孢布烯,多黏菌素,6
头孢布烯,丙磺舒,0
头孢布烯,乙醇,7
头孢地尼,乙醇,7
头孢呋辛钠,硫酸阿米卡星,7
头孢呋辛钠,庆大霉素,7
头孢呋辛钠,卡那霉素,7
头孢呋辛钠,妥布霉素,7
头孢呋辛钠,新霉素,7
头孢呋辛钠,盐酸金霉素,7
头孢呋辛钠,盐酸四环素,7
头孢呋辛钠,盐酸土霉素,7
头孢呋辛钠,黏菌素甲磺酸钠,7
头孢呋辛钠,硫酸多黏菌素,7
头孢呋辛钠,葡萄糖酸红霉素,7
